Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29,Item_30,Item_31,Item_32,Item_33,Item_34,Item_35,Item_36,Item_37,Item_38,Item_39,Item_40,Item_41,Item_42,Item_43,Item_44,Item_45,Item_46,Item_47,Item_48,Item_49,Item_50,Item_51,Item_52,Item_53,Item_54,Item_55,Item_56,Item_57,Item_58,Item_59,Item_60,Item_61,Item_62,Item_63,Item_64,Item_65,Item_66,Item_67,Item_68,Item_69,Item_70,Item_71,Item_72,Item_73,Item_74,Item_75,Item_76,Item_77,Item_78,Item_79,Item_80,Item_81,Item_82,Item_83,Item_84,Item_85,Item_86,Item_87,Item_88,Item_89,Item_90,Item_91,Item_92,Item_93,Item_94,Item_95,Item_96,Item_97,Item_98,Item_99,Item_100,Item_101,Item_102,Item_103,Item_104,Item_105,Item_106,Item_107,Item_108,Item_109,Item_110,Item_111,Item_112,Item_113,Item_114,Item_115,Item_116,Item_117,Item_118,Item_119,Item_120,Item_121,Item_122,Item_123,Item_124,Item_125,Item_126,Item_127,Item_128,Item_129,Item_130,Item_131,Item_132,Item_133,Item_134,Item_135,Item_136,Item_137,Item_138,Item_139,Item_140,Item_141,Item_142,Item_143,Item_144,Item_145,Item_146,Item_147,Item_148,Item_149,Item_150,Item_151,Item_152,Item_153,Item_154,Item_155,Total_Score,Rating,Odometer_Reading,Estimated_Repair_Cost
0.49,0.49,0.98,0.98,0.98,0.98,0.0,0.49,0.98,0.0,0.98,0.49,0.98,0.49,0.98,0.98,0.98,0.98,0.49,0.0,0.98,0.98,0.98,0.98,0.98,0.98,0.49,0.98,0.98,0.98,0.0,0.98,0.98,0.98,0.98,0.0,0.98,0.49,0.98,0.49,0.0,0.98,0.0,0.98,0.0,0.49,0.49,0.98,0.0,0.49,0.98,0.98,0.98,0.98,0.98,0.98,0.49,0.49,0.98,0.98,0.49,0.98,0.49,0.0,0.49,0.98,0.49,0.0,0.49,0.0,0.98,0.98,0.0,0.49,0.49,0.0,0.98,0.49,0.98,0.49,0.0,0.49,0.98,0.0,0.98,0.98,0.98,0.98,0.98,0.98,0.0,0.98,0.0,0.98,0.98,0.49,0.98,0.98,0.49,0.98,0.49,0.98,0.49,0.98,0.0,0.98,0.98,0.49,0.0,0.49,0.0,0.49,0.98,0.98,0.98,0.98,0.98,0.49,0.98,0.98,0.98,0.98,0.98,0.0,0.0,0.98,0.98,0.98,0.49,0.98,0.98,0.98,0.49,0.98,0.98,0.0,0.98,0.98,0.98,0.0,0.98,0.98,0.0,0.49,0.0,0.98,0.98,0.49,0.98,0.0,0.0,0.49,0.98,0.98,0.98,761.9499999999995,Good,69805,13532
0.44,0.44,0.88,0.44,0.88,0.88,0.44,0.88,0.88,0.0,0.88,0.88,0.44,0.88,0.44,0.88,0.0,0.88,0.0,0.88,0.44,0.44,0.88,0.44,0.88,0.88,0.88,0.88,0.88,0.88,0.0,0.88,0.44,0.44,0.44,0.88,0.44,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.0,0.88,0.0,0.88,0.44,0.44,0.0,0.88,0.44,0.88,0.88,0.88,0.44,0.88,0.44,0.88,0.88,0.0,0.44,0.0,0.88,0.44,0.0,0.88,0.88,0.88,0.44,0.88,0.88,0.88,0.44,0.88,0.88,0.0,0.88,0.88,0.44,0.88,0.44,0.44,0.88,0.88,0.0,0.88,0.88,0.88,0.44,0.0,0.44,0.0,0.44,0.88,0.88,0.0,0.88,0.0,0.88,0.88,0.44,0.0,0.88,0.88,0.88,0.44,0.88,0.44,0.44,0.88,0.44,0.44,0.88,0.88,0.88,0.44,0.0,0.44,0.44,0.88,0.88,0.88,0.44,0.88,0.44,0.44,0.88,0.88,0.88,0.44,0.0,0.44,0.88,0.88,0.88,0.88,0.44,0.88,0.44,0.0,0.88,0.88,0.88,0.88,0.88,0.0,0.88,0.44,0.44,0.88,0.44,0.88,0.88,706.1999999999998,Good,71678,15521
0.88,0.0,0.88,0.44,0.88,0.0,0.88,0.44,0.88,0.0,0.44,0.88,0.44,0.88,0.44,0.88,0.88,0.88,0.88,0.44,0.88,0.88,0.0,0.0,0.88,0.88,0.88,0.88,0.88,0.88,0.0,0.88,0.88,0.88,0.88,0.0,0.88,0.88,0.0,0.0,0.88,0.88,0.44,0.44,0.88,0.88,0.88,0.44,0.44,0.44,0.88,0.88,0.44,0.88,0.0,0.44,0.88,0.88,0.88,0.88,0.0,0.88,0.0,0.88,0.88,0.0,0.88,0.88,0.88,0.88,0.0,0.44,0.88,0.44,0.88,0.44,0.88,0.44,0.88,0.0,0.88,0.44,0.0,0.88,0.44,0.88,0.88,0.88,0.0,0.88,0.88,0.44,0.88,0.88,0.88,0.44,0.0,0.88,0.88,0.88,0.0,0.88,0.88,0.0,0.88,0.88,0.44,0.44,0.0,0.88,0.88,0.88,0.0,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.44,0.44,0.44,0.88,0.88,0.44,0.44,0.44,0.88,0.44,0.44,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.0,0.44,0.88,0.88,0.44,0.0,0.0,741.3999999999995,Good,63858,19526
0.85,0.85,0.42,0.85,0.85,0.42,0.85,0.85,0.42,0.42,0.85,0.85,0.85,0.85,0.42,0.85,0.42,0.85,0.85,0.0,0.85,0.0,0.0,0.85,0.85,0.85,0.42,0.85,0.85,0.85,0.42,0.85,0.85,0.85,0.0,0.0,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.42,0.85,0.42,0.42,0.42,0.85,0.85,0.42,0.85,0.85,0.0,0.85,0.85,0.85,0.42,0.85,0.85,0.0,0.0,0.85,0.85,0.85,0.0,0.85,0.85,0.0,0.85,0.85,0.85,0.85,0.0,0.42,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.0,0.85,0.85,0.85,0.85,0.85,0.0,0.85,0.85,0.85,0.85,0.42,0.85,0.85,0.42,0.85,0.85,0.42,0.85,0.85,0.85,0.42,0.85,0.85,0.42,0.85,0.42,0.0,0.42,0.85,0.85,0.85,0.85,0.85,0.85,0.0,0.42,0.42,0.42,0.85,0.85,0.85,0.85,0.42,0.85,0.85,0.85,0.85,0.0,0.42,0.85,0.0,0.0,0.42,0.0,0.85,0.85,0.42,0.85,0.85,0.85,0.42,0.85,0.0,0.42,0.85,0.42,0.0,742.9900000000005,Good,78875,18116
0.92,0.92,0.92,0.92,0.92,0.46,0.0,0.0,0.46,0.92,0.92,0.46,0.46,0.92,0.92,0.92,0.46,0.92,0.92,0.0,0.92,0.46,0.92,0.92,0.46,0.92,0.92,0.0,0.46,0.0,0.46,0.92,0.92,0.92,0.92,0.92,0.0,0.92,0.92,0.46,0.92,0.92,0.46,0.92,0.46,0.92,0.92,0.0,0.92,0.92,0.92,0.0,0.0,0.92,0.46,0.92,0.0,0.46,0.92,0.0,0.92,0.0,0.0,0.46,0.0,0.92,0.92,0.92,0.92,0.92,0.92,0.0,0.46,0.0,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.0,0.46,0.0,0.0,0.46,0.46,0.46,0.92,0.92,0.0,0.0,0.92,0.46,0.0,0.92,0.92,0.92,0.92,0.92,0.46,0.0,0.92,0.92,0.92,0.46,0.92,0.46,0.92,0.46,0.46,0.92,0.92,0.92,0.92,0.0,0.46,0.92,0.0,0.92,0.92,0.92,0.0,0.92,0.46,0.92,0.92,0.46,0.46,0.92,0.92,0.46,0.0,0.46,0.92,0.92,0.0,0.92,0.92,0.46,0.92,0.92,0.92,0.0,0.92,0.92,0.92,737.3800000000006,Good,75333,10719
0.48,0.48,0.96,0.96,0.0,0.96,0.96,0.0,0.96,0.96,0.96,0.48,0.96,0.48,0.96,0.96,0.0,0.0,0.0,0.96,0.48,0.96,0.96,0.96,0.48,0.0,0.48,0.96,0.96,0.96,0.48,0.0,0.48,0.48,0.96,0.48,0.96,0.48,0.48,0.48,0.96,0.96,0.48,0.48,0.48,0.96,0.96,0.96,0.0,0.48,0.48,0.96,0.48,0.48,0.96,0.48,0.96,0.0,0.0,0.96,0.48,0.0,0.48,0.96,0.96,0.96,0.96,0.0,0.96,0.96,0.48,0.96,0.0,0.96,0.48,0.0,0.96,0.0,0.96,0.96,0.96,0.48,0.48,0.96,0.0,0.96,0.96,0.96,0.96,0.96,0.96,0.0,0.96,0.0,0.96,0.96,0.96,0.48,0.48,0.96,0.96,0.96,0.48,0.96,0.96,0.96,0.48,0.48,0.0,0.96,0.48,0.48,0.96,0.96,0.96,0.96,0.0,0.48,0.96,0.96,0.96,0.96,0.96,0.48,0.48,0.96,0.96,0.96,0.96,0.48,0.48,0.48,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.48,0.96,0.96,0.0,0.0,0.96,0.48,0.96,0.48,0.96,0.96,0.96,0.96,0.0,0.96,0.96,762.7199999999998,Good,88797,11428
0.46,0.46,0.92,0.46,0.92,0.92,0.92,0.0,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.46,0.46,0.0,0.46,0.46,0.92,0.92,0.92,0.92,0.92,0.92,0.0,0.0,0.46,0.92,0.46,0.92,0.92,0.0,0.46,0.92,0.92,0.92,0.92,0.46,0.92,0.92,0.92,0.46,0.92,0.46,0.92,0.92,0.46,0.92,0.0,0.92,0.0,0.92,0.46,0.0,0.46,0.92,0.92,0.92,0.46,0.0,0.92,0.92,0.0,0.92,0.46,0.92,0.92,0.46,0.92,0.92,0.92,0.46,0.92,0.46,0.0,0.92,0.46,0.46,0.46,0.92,0.46,0.92,0.92,0.46,0.92,0.92,0.0,0.46,0.92,0.92,0.92,0.46,0.0,0.92,0.46,0.46,0.92,0.92,0.92,0.0,0.46,0.92,0.92,0.0,0.92,0.46,0.46,0.92,0.92,0.46,0.92,0.46,0.92,0.92,0.92,0.46,0.92,0.92,0.92,0.46,0.0,0.92,0.0,0.0,0.46,0.0,0.92,0.46,0.92,0.92,0.46,0.92,0.92,0.0,0.92,0.46,0.92,0.92,0.92,0.92,0.46,0.92,0.0,0.92,0.92,0.92,0.92,0.92,0.92,0.46,0.46,767.2800000000009,Good,60260,13639
0.96,0.48,0.48,0.48,0.0,0.96,0.96,0.96,0.48,0.96,0.0,0.96,0.96,0.48,0.96,0.96,0.0,0.0,0.48,0.96,0.48,0.96,0.96,0.48,0.96,0.0,0.96,0.96,0.96,0.0,0.96,0.96,0.48,0.96,0.96,0.48,0.48,0.96,0.48,0.48,0.48,0.96,0.96,0.96,0.0,0.96,0.48,0.0,0.96,0.96,0.48,0.0,0.48,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.0,0.96,0.96,0.48,0.96,0.96,0.0,0.0,0.48,0.0,0.96,0.0,0.96,0.96,0.96,0.48,0.96,0.48,0.0,0.96,0.96,0.0,0.48,0.96,0.96,0.0,0.0,0.96,0.48,0.96,0.96,0.48,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.0,0.48,0.48,0.96,0.0,0.96,0.0,0.96,0.96,0.96,0.48,0.48,0.96,0.0,0.48,0.96,0.0,0.96,0.96,0.96,0.96,0.48,0.96,0.96,0.96,0.96,0.0,0.96,0.96,0.48,0.48,0.96,0.96,0.96,0.96,0.48,0.96,0.96,0.96,0.96,0.0,0.96,0.48,0.96,0.96,0.96,0.96,0.0,0.96,0.48,0.96,0.96,0.0,0.0,772.7999999999997,Good,89727,16452
0.86,0.86,0.86,0.86,0.86,0.43,0.86,0.43,0.86,0.86,0.86,0.86,0.43,0.43,0.43,0.86,0.86,0.43,0.86,0.86,0.86,0.86,0.86,0.43,0.86,0.43,0.86,0.0,0.86,0.86,0.86,0.0,0.86,0.0,0.0,0.86,0.86,0.86,0.86,0.86,0.43,0.86,0.0,0.86,0.86,0.86,0.86,0.86,0.86,0.0,0.86,0.0,0.86,0.86,0.0,0.86,0.0,0.43,0.86,0.43,0.43,0.86,0.86,0.0,0.86,0.86,0.86,0.86,0.86,0.86,0.43,0.86,0.86,0.86,0.43,0.86,0.86,0.43,0.0,0.86,0.43,0.86,0.86,0.0,0.86,0.43,0.86,0.43,0.43,0.86,0.86,0.86,0.43,0.43,0.43,0.86,0.43,0.0,0.0,0.43,0.86,0.0,0.86,0.43,0.86,0.0,0.86,0.86,0.43,0.86,0.43,0.86,0.43,0.86,0.86,0.0,0.86,0.86,0.43,0.0,0.86,0.43,0.86,0.86,0.86,0.86,0.86,0.43,0.43,0.86,0.43,0.86,0.86,0.86,0.43,0.86,0.0,0.43,0.86,0.86,0.86,0.0,0.43,0.43,0.86,0.86,0.86,0.86,0.86,0.86,0.43,0.43,0.43,0.86,0.86,715.0899999999993,Good,72006,14406
0.85,0.0,0.85,0.42,0.85,0.42,0.85,0.85,0.0,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.42,0.85,0.42,0.42,0.85,0.42,0.42,0.85,0.85,0.85,0.42,0.85,0.85,0.85,0.85,0.42,0.85,0.42,0.42,0.85,0.42,0.42,0.85,0.85,0.42,0.85,0.42,0.85,0.42,0.85,0.85,0.85,0.85,0.85,0.42,0.85,0.85,0.0,0.0,0.42,0.42,0.42,0.85,0.42,0.85,0.42,0.85,0.42,0.85,0.85,0.0,0.42,0.0,0.85,0.85,0.85,0.0,0.85,0.85,0.0,0.42,0.85,0.85,0.85,0.42,0.0,0.42,0.85,0.42,0.42,0.42,0.85,0.85,0.42,0.85,0.85,0.42,0.85,0.85,0.85,0.42,0.42,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.0,0.85,0.42,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.0,0.42,0.0,0.85,0.85,0.85,0.0,0.85,0.85,0.42,0.85,0.85,0.85,0.85,0.85,0.0,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.0,0.85,0.42,0.42,0.0,0.85,748.23,Good,77034,15217
0.47,0.94,0.94,0.47,0.47,0.94,0.47,0.94,0.94,0.0,0.94,0.94,0.94,0.47,0.94,0.47,0.94,0.94,0.94,0.94,0.94,0.94,0.47,0.94,0.94,0.47,0.47,0.94,0.0,0.94,0.94,0.94,0.94,0.94,0.94,0.47,0.94,0.47,0.0,0.94,0.47,0.94,0.94,0.94,0.0,0.0,0.94,0.94,0.94,0.94,0.94,0.0,0.94,0.94,0.47,0.47,0.94,0.94,0.47,0.94,0.94,0.94,0.0,0.0,0.94,0.94,0.94,0.47,0.94,0.94,0.47,0.94,0.0,0.94,0.0,0.94,0.94,0.94,0.94,0.0,0.94,0.94,0.94,0.94,0.47,0.0,0.94,0.94,0.94,0.0,0.94,0.94,0.47,0.94,0.94,0.94,0.94,0.94,0.0,0.47,0.47,0.0,0.94,0.94,0.94,0.0,0.47,0.0,0.94,0.94,0.94,0.94,0.94,0.94,0.47,0.47,0.94,0.94,0.94,0.94,0.94,0.94,0.47,0.94,0.47,0.0,0.47,0.94,0.47,0.94,0.0,0.47,0.0,0.94,0.94,0.94,0.94,0.94,0.0,0.47,0.94,0.0,0.0,0.47,0.47,0.47,0.94,0.94,0.94,0.94,0.94,0.94,0.47,0.94,0.47,790.5400000000009,Good,84922,16760
0.84,0.84,0.84,0.84,0.42,0.84,0.84,0.42,0.84,0.0,0.84,0.84,0.84,0.84,0.84,0.84,0.42,0.84,0.84,0.84,0.84,0.42,0.42,0.84,0.42,0.0,0.0,0.42,0.84,0.42,0.84,0.0,0.84,0.42,0.84,0.84,0.0,0.84,0.84,0.42,0.84,0.84,0.42,0.84,0.84,0.84,0.84,0.84,0.42,0.0,0.84,0.84,0.0,0.42,0.84,0.84,0.84,0.42,0.0,0.84,0.84,0.84,0.84,0.84,0.0,0.84,0.84,0.84,0.84,0.84,0.84,0.42,0.84,0.84,0.84,0.84,0.84,0.42,0.84,0.84,0.84,0.84,0.84,0.0,0.0,0.84,0.42,0.42,0.0,0.84,0.42,0.84,0.84,0.84,0.42,0.0,0.42,0.84,0.42,0.84,0.0,0.42,0.84,0.84,0.42,0.0,0.0,0.42,0.0,0.0,0.0,0.84,0.84,0.84,0.84,0.0,0.0,0.84,0.84,0.84,0.0,0.42,0.0,0.84,0.84,0.84,0.42,0.84,0.84,0.84,0.84,0.42,0.42,0.84,0.42,0.84,0.84,0.84,0.42,0.42,0.42,0.84,0.84,0.42,0.84,0.42,0.84,0.84,0.42,0.42,0.84,0.84,0.84,0.84,0.84,702.6600000000004,Good,83298,15757
0.43,0.86,0.0,0.86,0.86,0.86,0.86,0.0,0.43,0.43,0.86,0.43,0.86,0.86,0.86,0.43,0.86,0.0,0.86,0.43,0.86,0.86,0.43,0.86,0.0,0.86,0.86,0.86,0.86,0.86,0.86,0.0,0.86,0.86,0.86,0.86,0.0,0.86,0.86,0.86,0.43,0.0,0.86,0.43,0.86,0.0,0.86,0.43,0.86,0.43,0.43,0.86,0.0,0.86,0.0,0.86,0.86,0.0,0.43,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.0,0.86,0.86,0.86,0.86,0.86,0.43,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.43,0.43,0.43,0.86,0.43,0.86,0.86,0.0,0.0,0.0,0.43,0.86,0.86,0.86,0.86,0.86,0.0,0.86,0.86,0.0,0.0,0.86,0.86,0.86,0.43,0.43,0.86,0.0,0.86,0.86,0.86,0.86,0.0,0.86,0.86,0.86,0.86,0.86,0.0,0.86,0.43,0.86,0.86,0.86,0.43,0.86,0.43,0.86,0.43,0.86,0.86,0.43,0.86,0.86,0.86,0.86,0.86,0.43,0.86,0.43,0.43,0.86,0.0,0.43,0.86,0.86,0.86,0.86,0.86,0.86,750.3499999999993,Good,71935,18540
0.85,0.85,0.85,0.85,0.0,0.43,0.85,0.85,0.43,0.0,0.85,0.85,0.43,0.85,0.85,0.85,0.85,0.0,0.85,0.85,0.85,0.85,0.85,0.85,0.43,0.85,0.0,0.85,0.0,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.43,0.85,0.43,0.85,0.0,0.85,0.85,0.43,0.85,0.85,0.85,0.0,0.0,0.85,0.0,0.85,0.85,0.85,0.85,0.43,0.85,0.43,0.43,0.0,0.43,0.43,0.43,0.85,0.0,0.43,0.85,0.0,0.85,0.43,0.43,0.0,0.85,0.85,0.85,0.85,0.85,0.0,0.0,0.85,0.0,0.43,0.43,0.85,0.0,0.85,0.85,0.85,0.85,0.43,0.85,0.85,0.0,0.43,0.43,0.85,0.85,0.85,0.85,0.0,0.85,0.85,0.43,0.0,0.43,0.85,0.43,0.43,0.0,0.85,0.0,0.43,0.85,0.43,0.85,0.85,0.85,0.0,0.43,0.85,0.85,0.85,0.0,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.43,0.43,0.0,0.85,0.85,0.85,0.85,0.85,0.0,0.85,0.0,0.43,0.85,0.85,0.43,0.85,0.43,0.85,0.85,0.85,698.6999999999998,Good,85486,18835
0.84,0.84,0.42,0.84,0.0,0.84,0.84,0.84,0.42,0.84,0.84,0.0,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.0,0.0,0.84,0.84,0.84,0.0,0.84,0.0,0.42,0.84,0.42,0.84,0.42,0.42,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.0,0.42,0.84,0.84,0.84,0.84,0.84,0.84,0.42,0.84,0.84,0.42,0.42,0.84,0.84,0.84,0.0,0.84,0.84,0.84,0.84,0.42,0.84,0.84,0.84,0.84,0.42,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.42,0.84,0.84,0.0,0.0,0.42,0.84,0.84,0.42,0.84,0.84,0.84,0.84,0.0,0.84,0.84,0.42,0.0,0.84,0.84,0.84,0.84,0.42,0.84,0.42,0.42,0.42,0.42,0.84,0.42,0.84,0.84,0.42,0.42,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.42,0.0,0.84,0.42,0.84,0.42,0.84,0.84,0.84,0.0,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.0,0.84,0.42,0.84,0.42,0.84,0.84,0.84,0.84,0.84,0.84,0.0,0.84,0.84,0.84,0.84,0.0,0.84,0.0,768.6000000000004,Good,67431,14307
0.85,0.43,0.0,0.43,0.85,0.0,0.85,0.0,0.85,0.85,0.85,0.43,0.85,0.43,0.43,0.43,0.85,0.43,0.43,0.43,0.85,0.85,0.0,0.85,0.43,0.43,0.0,0.85,0.85,0.85,0.85,0.85,0.43,0.85,0.43,0.0,0.43,0.85,0.0,0.43,0.85,0.85,0.0,0.0,0.43,0.85,0.43,0.43,0.85,0.0,0.85,0.85,0.0,0.85,0.43,0.85,0.85,0.43,0.0,0.43,0.85,0.85,0.43,0.85,0.85,0.85,0.85,0.85,0.0,0.85,0.85,0.43,0.85,0.0,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.43,0.0,0.85,0.85,0.43,0.43,0.43,0.43,0.85,0.85,0.43,0.85,0.85,0.85,0.0,0.85,0.85,0.85,0.0,0.85,0.85,0.43,0.85,0.85,0.43,0.0,0.43,0.85,0.85,0.85,0.85,0.43,0.43,0.85,0.43,0.85,0.43,0.85,0.43,0.43,0.85,0.43,0.43,0.85,0.85,0.85,0.85,0.43,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.0,0.43,0.85,0.85,0.0,0.43,0.43,0.85,0.43,0.43,0.0,0.0,0.85,0.43,0.85,0.85,0.0,0.0,0.85,664.7599999999996,Good,68001,13001
0.97,0.0,0.97,0.97,0.49,0.97,0.49,0.49,0.0,0.0,0.97,0.0,0.97,0.97,0.49,0.49,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.0,0.0,0.97,0.97,0.49,0.97,0.97,0.49,0.0,0.0,0.49,0.97,0.97,0.49,0.97,0.0,0.49,0.97,0.97,0.97,0.49,0.49,0.97,0.97,0.97,0.0,0.97,0.97,0.49,0.97,0.97,0.97,0.97,0.97,0.49,0.97,0.49,0.0,0.49,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.0,0.97,0.97,0.97,0.97,0.97,0.97,0.49,0.97,0.49,0.0,0.49,0.97,0.0,0.49,0.49,0.97,0.0,0.0,0.97,0.0,0.97,0.0,0.97,0.49,0.49,0.97,0.49,0.97,0.97,0.97,0.97,0.0,0.97,0.97,0.49,0.97,0.97,0.97,0.97,0.97,0.49,0.97,0.97,0.49,0.97,0.49,0.97,0.97,0.97,0.97,0.97,0.49,0.97,0.97,0.49,0.97,0.49,0.97,0.97,0.0,0.0,0.97,0.97,0.0,0.49,0.49,0.0,0.97,0.49,0.0,0.97,0.97,0.97,0.0,0.97,0.0,0.49,0.97,0.97,0.97,0.97,0.49,0.97,782.220000000001,Good,75486,16351
0.0,0.84,0.42,0.0,0.84,0.42,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.0,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.42,0.42,0.84,0.42,0.84,0.0,0.0,0.84,0.84,0.84,0.84,0.42,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.0,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.42,0.42,0.42,0.84,0.42,0.42,0.84,0.84,0.0,0.84,0.84,0.42,0.0,0.42,0.42,0.84,0.84,0.42,0.84,0.84,0.84,0.42,0.84,0.84,0.84,0.84,0.84,0.84,0.42,0.42,0.42,0.84,0.84,0.84,0.42,0.42,0.42,0.84,0.0,0.84,0.0,0.84,0.84,0.0,0.42,0.0,0.84,0.84,0.84,0.84,0.0,0.84,0.0,0.84,0.42,0.0,0.84,0.42,0.84,0.0,0.84,0.84,0.84,0.84,0.42,0.84,0.84,0.0,0.84,0.84,0.0,0.42,0.42,0.42,0.84,0.42,0.84,0.84,0.42,0.84,0.84,0.42,0.84,0.84,0.42,0.84,0.0,0.42,0.42,0.42,0.42,0.84,0.84,0.84,0.84,0.42,0.84,0.84,0.84,721.5600000000007,Good,73279,19842
0.48,0.48,0.0,0.0,0.95,0.48,0.95,0.48,0.48,0.95,0.48,0.95,0.95,0.0,0.95,0.0,0.95,0.95,0.0,0.95,0.0,0.0,0.95,0.95,0.0,0.48,0.48,0.95,0.48,0.0,0.48,0.0,0.95,0.95,0.48,0.95,0.48,0.95,0.95,0.48,0.48,0.95,0.95,0.48,0.95,0.95,0.48,0.95,0.95,0.48,0.0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.0,0.48,0.95,0.0,0.48,0.48,0.48,0.95,0.95,0.95,0.0,0.95,0.0,0.0,0.48,0.48,0.95,0.95,0.95,0.95,0.48,0.48,0.95,0.95,0.95,0.48,0.95,0.95,0.95,0.95,0.48,0.95,0.48,0.95,0.95,0.48,0.95,0.95,0.95,0.95,0.95,0.48,0.95,0.95,0.95,0.95,0.0,0.95,0.95,0.95,0.0,0.95,0.95,0.95,0.48,0.0,0.0,0.95,0.48,0.0,0.95,0.95,0.95,0.95,0.95,0.48,0.95,0.48,0.95,0.95,0.0,0.48,0.95,0.95,0.0,0.95,0.95,0.0,0.0,0.48,0.48,0.48,0.48,0.95,0.95,0.95,0.95,0.0,0.95,0.48,0.95,0.95,0.48,0.48,0.0,0.95,754.4599999999998,Good,79637,12556
0.45,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.0,0.91,0.91,0.0,0.91,0.45,0.91,0.91,0.45,0.91,0.91,0.45,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.0,0.45,0.45,0.91,0.91,0.91,0.91,0.91,0.45,0.45,0.45,0.45,0.91,0.91,0.0,0.45,0.0,0.91,0.45,0.91,0.91,0.45,0.91,0.91,0.0,0.91,0.45,0.0,0.45,0.91,0.91,0.91,0.45,0.45,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.45,0.0,0.91,0.45,0.91,0.91,0.91,0.91,0.0,0.45,0.91,0.45,0.91,0.91,0.0,0.45,0.91,0.45,0.91,0.91,0.45,0.0,0.45,0.91,0.91,0.45,0.91,0.91,0.91,0.45,0.91,0.91,0.91,0.0,0.45,0.91,0.45,0.91,0.91,0.91,0.91,0.0,0.91,0.91,0.91,0.91,0.45,0.0,0.91,0.91,0.45,0.45,0.0,0.0,0.91,0.91,0.0,0.91,0.91,0.91,0.45,0.45,0.0,0.45,0.91,0.45,0.91,0.45,0.91,0.91,0.91,0.91,0.91,0.0,0.91,0.91,0.91,0.0,0.91,0.0,783.44,Good,89242,14631
